"No.","Time","Source","Destination","Protocol","Length","Info"
"5130","28.131873","37.130.194.56","192.168.0.105","SSL","120","Continuation Data"
"5131","28.140810","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1947936 Win=16391 Len=0"
"5132","28.143198","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"5133","28.143620","192.168.0.105","37.130.194.56","SSL","1174","Continuation Data"
"5134","28.149092","192.168.0.105","37.130.194.56","SSL","1175","Continuation Data"
"5135","28.157950","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1949136 Win=16391 Len=0"
"5136","28.166475","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1951377 Win=16391 Len=0"
"5137","28.167046","192.168.0.105","37.130.194.56","SSL","145","Continuation Data"
"5138","28.167168","192.168.0.105","37.130.194.56","SSL","1123","Continuation Data"
"5139","28.173125","192.168.0.105","37.130.194.56","SSL","1123","Continuation Data"
"5140","28.184990","192.168.0.105","37.130.194.56","SSL","144","Continuation Data"
"5141","28.191704","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1952537 Win=16391 Len=0"
"5142","28.203033","192.168.0.105","37.130.194.56","SSL","142","Continuation Data"
"5143","28.203362","192.168.0.105","37.130.194.56","SSL","1158","Continuation Data"
"5144","28.203571","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1953696 Win=16391 Len=0"
"5145","28.208863","192.168.0.105","37.130.194.56","SSL","1159","Continuation Data"
"5146","28.218959","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1954888 Win=16391 Len=0"
"5147","28.227107","192.168.0.105","37.130.194.56","SSL","135","Continuation Data"
"5148","28.243085","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1956074 Win=16391 Len=0"
"5149","28.245054","192.168.0.105","37.130.194.56","SSL","145","Continuation Data"
"5150","28.251076","192.168.0.105","37.130.194.56","SSL","1073","Continuation Data"
"5151","28.256996","192.168.0.105","37.130.194.56","SSL","1073","Continuation Data"
"5152","28.269033","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5153","28.269842","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1957184 Win=16391 Len=0"
"5154","28.283340","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1958289 Win=16391 Len=0"
"5155","28.286852","192.168.0.105","37.130.194.56","SSL","145","Continuation Data"
"5156","28.292793","192.168.0.105","37.130.194.56","SSL","1191","Continuation Data"
"5157","28.298723","192.168.0.105","37.130.194.56","SSL","1192","Continuation Data"
"5158","28.304692","192.168.0.105","37.130.194.56","SSL","150","Continuation Data"
"5159","28.308401","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1959517 Win=16391 Len=0"
"5160","28.318746","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1960751 Win=16391 Len=0"
"5161","28.322704","192.168.0.105","37.130.194.56","SSL","155","Continuation Data"
"5162","28.346615","192.168.0.105","37.130.194.56","SSL","149","Continuation Data"
"5163","28.346993","192.168.0.105","37.130.194.56","SSL","1172","Continuation Data"
"5164","28.352624","192.168.0.105","37.130.194.56","SSL","1172","Continuation Data"
"5165","28.361389","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1960947 Win=16391 Len=0"
"5166","28.364578","192.168.0.105","37.130.194.56","SSL","147","Continuation Data"
"5167","28.366846","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1963183 Win=16391 Len=0"
"5168","28.382047","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"5169","28.382414","192.168.0.105","37.130.194.56","SSL","1036","Continuation Data"
"5170","28.387946","192.168.0.105","37.130.194.56","SSL","1036","Continuation Data"
"5171","28.396611","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1963360 Win=16391 Len=0"
"5172","28.405922","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"5173","28.408203","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1965324 Win=16391 Len=0"
"5174","28.411907","192.168.0.105","37.130.194.56","SSL","1173","Continuation Data"
"5175","28.418124","192.168.0.105","37.130.194.56","SSL","1174","Continuation Data"
"5176","28.424030","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5177","28.430935","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1966530 Win=16391 Len=0"
"5178","28.436051","192.168.0.105","37.130.194.56","SSL","98","Continuation Data"
"5179","28.440269","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1967736 Win=16391 Len=0"
"5180","28.447896","192.168.0.105","37.130.194.56","SSL","136","Continuation Data"
"5181","28.448148","192.168.0.105","37.130.194.56","SSL","1115","Continuation Data"
"5182","28.453983","192.168.0.105","37.130.194.56","SSL","1116","Continuation Data"
"5183","28.462231","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1967862 Win=16391 Len=0"
"5184","28.465949","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5185","28.474326","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1969985 Win=16391 Len=0"
"5186","28.489344","192.168.0.105","37.130.194.56","SSL","139","Continuation Data"
"5187","28.489784","192.168.0.105","37.130.194.56","SSL","1150","Continuation Data"
"5188","28.495237","192.168.0.105","37.130.194.56","SSL","1151","Continuation Data"
"5189","28.506710","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5190","28.507277","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1970153 Win=16391 Len=0"
"5191","28.509638","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1972346 Win=16391 Len=0"
"5192","28.512700","192.168.0.105","37.130.194.56","SSL","1136","Continuation Data"
"5193","28.518669","192.168.0.105","37.130.194.56","SSL","1137","Continuation Data"
"5194","28.524767","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5195","28.526972","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1973511 Win=16391 Len=0"
"5196","28.538903","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1974677 Win=16391 Len=0"
"5197","28.548682","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"5198","28.554674","192.168.0.105","37.130.194.56","SSL","1187","Continuation Data"
"5199","28.560646","192.168.0.105","37.130.194.56","SSL","1188","Continuation Data"
"5200","28.566648","192.168.0.105","37.130.194.56","SSL","139","Continuation Data"
"5201","28.570571","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1975897 Win=16391 Len=0"
"5202","28.578495","192.168.0.105","37.130.194.56","SSL","1122","Continuation Data"
"5203","28.580678","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1977116 Win=16391 Len=0"
"5204","28.584567","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5205","28.584943","192.168.0.105","37.130.194.56","SSL","1122","Continuation Data"
"5206","28.598737","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1978267 Win=16391 Len=0"
"5207","28.602482","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5208","28.608388","192.168.0.105","37.130.194.56","SSL","1071","Continuation Data"
"5209","28.614527","192.168.0.105","37.130.194.56","SSL","1072","Continuation Data"
"5210","28.616854","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1979421 Win=16391 Len=0"
"5211","28.626495","192.168.0.105","37.130.194.56","SSL","135","Continuation Data"
"5212","28.629447","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1981456 Win=16391 Len=0"
"5213","28.644506","192.168.0.105","37.130.194.56","SSL","144","Continuation Data"
"5214","28.644969","192.168.0.105","37.130.194.56","SSL","1217","Continuation Data"
"5215","28.650400","192.168.0.105","37.130.194.56","SSL","1217","Continuation Data"
"5216","28.660644","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1981627 Win=16391 Len=0"
"5217","28.665337","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1983953 Win=16391 Len=0"
"5218","28.668341","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"5219","28.673969","192.168.0.105","37.130.194.56","SSL","1263","Continuation Data"
"5220","28.679933","192.168.0.105","37.130.194.56","SSL","1263","Continuation Data"
"5221","28.685962","192.168.0.105","37.130.194.56","SSL","142","Continuation Data"
"5222","28.688475","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1985246 Win=16391 Len=0"
"5223","28.691204","192.168.0.105","37.130.194.64","TLSv1.2","163","Application Data"
"5224","28.700030","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1986543 Win=16391 Len=0"
"5225","28.703902","192.168.0.105","37.130.194.56","SSL","143","Continuation Data"
"5226","28.705461","37.130.194.64","192.168.0.105","TLSv1.2","159","Application Data"
"5227","28.727310","192.168.0.105","37.130.194.56","SSL","143","Continuation Data"
"5228","28.727719","192.168.0.105","37.130.194.56","SSL","1221","Continuation Data"
"5229","28.733251","192.168.0.105","37.130.194.56","SSL","1222","Continuation Data"
"5230","28.741890","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1987888 Win=16391 Len=0"
"5231","28.745214","192.168.0.105","37.130.194.56","SSL","142","Continuation Data"
"5232","28.746025","192.168.0.105","37.130.194.64","TCP","54","55511  >  443 [ACK] Seq=3466 Ack=2828 Win=512 Len=0"
"5233","28.751183","192.168.0.105","37.130.194.56","SSL","1192","Continuation Data"
"5234","28.757171","192.168.0.105","37.130.194.56","SSL","1193","Continuation Data"
"5235","28.759305","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1989144 Win=16391 Len=0"
"5236","28.763136","192.168.0.105","37.130.194.56","SSL","173","Continuation Data"
"5237","28.771463","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1991421 Win=16391 Len=0"
"5238","28.781111","192.168.0.105","37.130.194.56","SSL","1071","Continuation Data"
"5239","28.787030","192.168.0.105","37.130.194.56","SSL","160","Continuation Data"
"5240","28.787323","192.168.0.105","37.130.194.56","SSL","1072","Continuation Data"
"5241","28.795470","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1992557 Win=16391 Len=0"
"5242","28.802992","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1993681 Win=16391 Len=0"
"5243","28.804980","192.168.0.105","37.130.194.56","SSL","145","Continuation Data"
"5244","28.810976","192.168.0.105","37.130.194.56","SSL","1156","Continuation Data"
"5245","28.816967","192.168.0.105","37.130.194.56","SSL","1156","Continuation Data"
"5246","28.822415","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"5247","28.825251","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1994874 Win=16391 Len=0"
"5248","28.833551","192.168.0.105","37.130.194.56","SSL","126","Continuation Data"
"5249","28.837650","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1996060 Win=16391 Len=0"
"5250","28.846410","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"5251","28.846624","192.168.0.105","37.130.194.56","SSL","1194","Continuation Data"
"5252","28.852378","192.168.0.105","37.130.194.56","SSL","1195","Continuation Data"
"5253","28.860428","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1996219 Win=16391 Len=0"
"5254","28.864292","192.168.0.105","37.130.194.56","SSL","143","Continuation Data"
"5255","28.866757","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1998500 Win=16391 Len=0"
"5256","28.870419","192.168.0.105","37.130.194.56","SSL","1025","Continuation Data"
"5257","28.876249","192.168.0.105","37.130.194.56","SSL","1026","Continuation Data"
"5258","28.882267","192.168.0.105","37.130.194.56","SSL","142","Continuation Data"
"5259","28.884539","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=1999560 Win=16391 Len=0"
"5260","28.896291","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2000620 Win=16391 Len=0"
"5261","28.906317","192.168.0.105","37.130.194.56","SSL","143","Continuation Data"
"5262","28.906423","192.168.0.105","37.130.194.56","SSL","847","Continuation Data"
"5263","28.906489","192.168.0.105","37.130.194.56","SSL","848","Continuation Data"
"5264","28.920393","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2001502 Win=16391 Len=0"
"5265","28.923926","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5266","28.938666","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2002382 Win=16391 Len=0"
"5267","28.947748","192.168.0.105","37.130.194.56","SSL","146","Continuation Data"
"5268","28.948053","192.168.0.105","37.130.194.56","SSL","1117","Continuation Data"
"5269","28.953650","192.168.0.105","37.130.194.56","SSL","1118","Continuation Data"
"5270","28.963508","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2003537 Win=16391 Len=0"
"5271","28.965610","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5272","28.971557","192.168.0.105","37.130.194.56","SSL","1194","Continuation Data"
"5273","28.977707","192.168.0.105","37.130.194.56","SSL","1195","Continuation Data"
"5274","28.979772","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2004687 Win=16391 Len=0"
"5275","28.983705","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5276","28.992109","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2006968 Win=16391 Len=0"
"5277","29.007594","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5278","29.013596","192.168.0.105","37.130.194.56","SSL","1139","Continuation Data"
"5279","29.019026","192.168.0.105","37.130.194.56","SSL","1139","Continuation Data"
"5280","29.021978","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2007137 Win=16391 Len=0"
"5281","29.024962","192.168.0.105","37.130.194.56","SSL","144","Continuation Data"
"5282","29.033366","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2009307 Win=16391 Len=0"
"5283","29.041989","192.168.0.105","37.130.194.56","SSL","1196","Continuation Data"
"5284","29.048048","192.168.0.105","37.130.194.56","SSL","135","Continuation Data"
"5285","29.048377","192.168.0.105","37.130.194.56","SSL","1197","Continuation Data"
"5286","29.059468","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2010539 Win=16391 Len=0"
"5287","29.066603","192.168.0.105","37.130.194.56","SSL","134","Continuation Data"
"5288","29.069743","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2011763 Win=16391 Len=0"
"5289","29.078012","192.168.0.105","37.130.194.56","SSL","1059","Continuation Data"
"5290","29.083819","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"5291","29.084161","192.168.0.105","37.130.194.56","SSL","1059","Continuation Data"
"5292","29.092427","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2012848 Win=16391 Len=0"
"5293","29.098263","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2013937 Win=16391 Len=0"
"5294","29.101815","192.168.0.105","37.130.194.56","SSL","1145","Continuation Data"
"5295","29.107863","192.168.0.105","37.130.194.56","SSL","143","Continuation Data"
"5296","29.108280","192.168.0.105","37.130.194.56","SSL","1146","Continuation Data"
"5297","29.122094","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2015117 Win=16391 Len=0"
"5298","29.125883","192.168.0.105","37.130.194.56","SSL","150","Continuation Data"
"5299","29.140332","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2016305 Win=16391 Len=0"
"5300","29.148986","192.168.0.105","37.130.194.56","SSL","146","Continuation Data"
"5301","29.160798","192.168.0.105","37.130.194.56","SSL","1054","Continuation Data"
"5302","29.166766","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"5303","29.167172","192.168.0.105","37.130.194.56","SSL","1054","Continuation Data"
"5304","29.175271","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2017397 Win=16391 Len=0"
"5305","29.181095","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2018484 Win=16391 Len=0"
"5306","29.184705","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"5307","29.185207","192.168.0.105","37.130.194.56","SSL","1199","Continuation Data"
"5308","29.190767","192.168.0.105","37.130.194.56","SSL","1199","Continuation Data"
"5309","29.199499","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2019716 Win=16391 Len=0"
"5310","29.208992","192.168.0.105","37.130.194.56","SSL","142","Continuation Data"
"5311","29.220526","192.168.0.105","37.130.194.56","SSL","900","Continuation Data"
"5312","29.220888","192.168.0.105","37.130.194.56","SSL","900","Continuation Data"
"5313","29.223398","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2020949 Win=16391 Len=0"
"5314","29.226519","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5315","29.226884","192.168.0.105","37.130.194.56","SSL","900","Continuation Data"
"5316","29.235005","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2022641 Win=16391 Len=0"
"5317","29.242258","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2023573 Win=16391 Len=0"
"5318","29.244451","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"5319","29.250418","192.168.0.105","37.130.194.56","SSL","938","Continuation Data"
"5320","29.250729","192.168.0.105","37.130.194.56","SSL","938","Continuation Data"
"5321","29.256501","192.168.0.105","37.130.194.56","SSL","939","Continuation Data"
"5322","29.264693","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2024541 Win=16391 Len=0"
"5323","29.268417","192.168.0.105","37.130.194.56","SSL","139","Continuation Data"
"5324","29.270711","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2026310 Win=16391 Len=0"
"5325","29.286001","192.168.0.105","37.130.194.56","SSL","134","Continuation Data"
"5326","29.300261","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2026475 Win=16391 Len=0"
"5327","29.303828","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5328","29.315251","192.168.0.105","37.130.194.56","SSL","907","Continuation Data"
"5329","29.315384","192.168.0.105","37.130.194.56","SSL","126","Continuation Data"
"5330","29.315486","192.168.0.105","37.130.194.56","SSL","908","Continuation Data"
"5331","29.321155","192.168.0.105","37.130.194.56","SSL","908","Continuation Data"
"5332","29.327332","192.168.0.105","37.130.194.56","SSL","139","Continuation Data"
"5333","29.329867","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2027414 Win=16391 Len=0"
"5334","29.329986","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2028340 Win=16391 Len=0"
"5335","29.341494","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2029279 Win=16391 Len=0"
"5336","29.344863","192.168.0.105","37.130.194.56","SSL","134","Continuation Data"
"5337","29.350765","192.168.0.105","37.130.194.56","SSL","1127","Continuation Data"
"5338","29.356779","192.168.0.105","37.130.194.56","SSL","1128","Continuation Data"
"5339","29.367863","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2030432 Win=16391 Len=0"
"5340","29.368672","192.168.0.105","37.130.194.56","SSL","139","Continuation Data"
"5341","29.380634","192.168.0.105","37.130.194.56","SSL","1109","Continuation Data"
"5342","29.381944","192.168.0.105","35.174.127.31","TLSv1.2","342","Application Data"
"5343","29.383006","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2031591 Win=16391 Len=0"
"5344","29.386531","192.168.0.105","37.130.194.56","SSL","138","Continuation Data"
"5345","29.386824","192.168.0.105","37.130.194.56","SSL","1110","Continuation Data"
"5346","29.398535","192.168.0.105","37.130.194.56","SSL","1145","Continuation Data"
"5347","29.400612","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2032730 Win=16391 Len=0"
"5348","29.404640","192.168.0.105","37.130.194.56","SSL","142","Continuation Data"
"5349","29.405033","192.168.0.105","37.130.194.56","SSL","1145","Continuation Data"
"5350","29.413156","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2034877 Win=16391 Len=0"
"5351","29.418822","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2036056 Win=16391 Len=0"
"5352","29.428663","192.168.0.105","37.130.194.56","SSL","141","Continuation Data"
"5353","29.446603","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5354","29.446968","192.168.0.105","37.130.194.56","SSL","803","Continuation Data"
"5355","29.447213","192.168.0.105","37.130.194.56","SSL","804","Continuation Data"
"5356","29.460955","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2036229 Win=16391 Len=0"
"5357","29.461110","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2037728 Win=16391 Len=0"
"5358","29.464512","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5359","29.476463","192.168.0.105","37.130.194.56","SSL","819","Continuation Data"
"5360","29.476746","192.168.0.105","37.130.194.56","SSL","820","Continuation Data"
"5361","29.482297","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5362","29.491191","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2038576 Win=16391 Len=0"
"5363","29.497636","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2039425 Win=16391 Len=0"
"5364","29.506385","192.168.0.105","37.130.194.56","SSL","140","Continuation Data"
"5365","29.506881","192.168.0.105","37.130.194.56","SSL","1170","Continuation Data"
"5366","29.512264","192.168.0.105","37.130.194.56","SSL","1171","Continuation Data"
"5367","29.512482","192.168.0.105","37.130.194.56","SSL","78","Continuation Data"
"5368","29.515128","35.174.127.31","192.168.0.105","TLSv1.2","379","Application Data"
"5369","29.518205","192.168.0.105","37.130.194.56","SSL","126","Continuation Data"
"5370","29.520725","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2040627 Win=16391 Len=0"
"5371","29.524210","192.168.0.105","37.130.194.56","SSL","137","Continuation Data"
"5372","29.526533","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2041768 Win=16391 Len=0"
"5373","29.541026","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2041923 Win=16391 Len=0"
"5374","29.548189","192.168.0.105","37.130.194.56","SSL","145","Continuation Data"
"5375","29.548600","192.168.0.105","37.130.194.56","SSL","1193","Continuation Data"
"5376","29.554133","192.168.0.105","37.130.194.56","SSL","1193","Continuation Data"
"5377","29.556980","192.168.0.105","35.174.127.31","TCP","54","54761  >  443 [ACK] Seq=289 Ack=326 Win=512 Len=0"
"5378","29.562662","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2043153 Win=16391 Len=0"
"5379","29.566070","192.168.0.105","37.130.194.56","SSL","142","Continuation Data"
"5380","29.577101","192.168.0.105","37.130.194.56","SSL","950","Continuation Data"
"5381","29.580575","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2044380 Win=16391 Len=0"
"5382","29.583031","192.168.0.105","37.130.194.56","SSL","160","Continuation Data"
"5383","29.583223","192.168.0.105","37.130.194.56","SSL","950","Continuation Data"
"5384","29.589012","192.168.0.105","37.130.194.56","SSL","950","Continuation Data"
"5385","29.597186","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2045382 Win=16391 Len=0"
"5386","29.603352","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2047174 Win=16391 Len=0"
"5387","29.606973","192.168.0.105","37.130.194.56","SSL","169","Continuation Data"
"5388","29.612963","192.168.0.105","37.130.194.56","SSL","1090","Continuation Data"
"5389","29.618897","192.168.0.105","37.130.194.56","SSL","1091","Continuation Data"
"5390","29.624916","192.168.0.105","37.130.194.56","SSL","164","Continuation Data"
"5391","29.627042","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2048325 Win=16391 Len=0"
"5392","29.640147","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2049472 Win=16391 Len=0"
"5393","29.642909","192.168.0.105","37.130.194.56","SSL","167","Continuation Data"
"5394","29.643305","192.168.0.105","37.130.194.56","SSL","1168","Continuation Data"
"5395","29.648803","192.168.0.105","37.130.194.56","SSL","1169","Continuation Data"
"5396","29.657356","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2050699 Win=16391 Len=0"
"5397","29.667020","192.168.0.105","37.130.194.56","SSL","164","Continuation Data"
"5398","29.681407","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2051924 Win=16391 Len=0"
"5399","29.684845","192.168.0.105","37.130.194.56","SSL","156","Continuation Data"
"5400","29.685295","192.168.0.105","37.130.194.56","SSL","1063","Continuation Data"
"5401","29.690748","192.168.0.105","37.130.194.56","SSL","1064","Continuation Data"
"5402","29.699352","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2053035 Win=16391 Len=0"
"5403","29.707051","192.168.0.105","37.130.194.64","TLSv1.2","163","Application Data"
"5404","29.708333","192.168.0.105","37.130.194.56","SSL","159","Continuation Data"
"5405","29.714241","192.168.0.105","37.130.194.56","SSL","1042","Continuation Data"
"5406","29.720204","192.168.0.105","37.130.194.56","SSL","1043","Continuation Data"
"5407","29.721939","37.130.194.64","192.168.0.105","TLSv1.2","159","Application Data"
"5408","29.722451","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2054150 Win=16391 Len=0"
"5409","29.726167","192.168.0.105","37.130.194.56","SSL","158","Continuation Data"
"5410","29.736612","37.130.194.56","192.168.0.105","TCP","54","443  >  55539 [ACK] Seq=3553 Ack=2056127 Win=16391 Len=0"
"5411","29.737701","192.168.0.105","37.130.194.56","SSL","849","Continuation Data"
